cellID	geneID	regionID	x	y	z	seeds	intensity	spot_id
264	Gata4	721	199.9887	173.2784	8.0000	3	1391	25049
69	Fgfr2	65	51.1607	28.0574	8.0000	3	1416	20807
111	Wnt11	44	105.9722	34.6512	8.0000	4	1285	72381
43	Podxl	921	40.2453	150.7813	8.0000	4	190	52528
111	Ttn	759	71.8707	151.0433	8.0000	4	1552	69261
101	Cdh5	453	75.0446	31.7495	8.0000	4	1635	8159
60	Nebl	123	76.4041	207.5930	20.0000	3	738	89104
51	Ttn	2253	44.8218	90.0506	8.0000	4	370	70755
111	Nid1	362	110.4860	72.4601	8.0000	3	796	46183
224	Plvap	472	171.6950	88.7119	8.0000	4	849	51011
111	Mcl1	229	81.2778	17.6773	8.0000	4	373	41327
227	Ttn	2663	174.3753	19.7014	8.0000	4	1806	71165
111	Sox7	111	122.3138	204.5986	8.0000	4	2027	60694
111	Fgfr1	206	174.7077	212.0008	8.0000	4	884	20537
89	Dlk1	168	66.4869	206.7759	8.0000	3	377	13535
177	Tet2	70	140.1216	47.1313	8.0000	4	307	65971
59	Tagln	184	50.3492	135.3026	8.0000	6	1553	61540
111	Cbfa2t3	51	82.2294	85.6665	8.0000	4	896	6375
111	Cers4	80	195.8663	83.9078	8.0000	4	205	8553
276	Ttn	366	221.8528	0.9780	8.0000	3	709	68868
157	Thbs1	270	110.7378	204.9285	8.0000	3	328	67096
83	Wnt2	3	55.0964	144.6323	8.0000	4	1784	72484
43	Fgfr2	65	61.3081	88.8824	20.0000	4	1581	80518
111	Gata4	817	73.6948	145.2862	8.0000	4	1736	25145
13	Hsf1	17	36.1617	40.5656	20.0000	4	1695	84613
109	Ttn	1323	69.4177	179.9724	8.0000	4	762	69825
111	Nid1	172	175.0191	107.6821	8.0000	4	297	45993
111	F2r	120	160.3965	190.0422	8.0000	5	1010	19474
12	Col1a1	947	14.4401	15.4809	8.0000	3	130	9920
254	Gata4	338	205.4655	156.6973	8.0000	4	493	24666
42	Ttn	658	61.5586	39.8224	8.0000	4	1975	69160
111	Plvap	1058	114.0415	91.5195	8.0000	4	1123	51597
269	Zfp57	123	210.0959	186.0165	8.0000	4	689	73404
284	Gata4	1061	223.9934	175.2740	8.0000	4	1756	25389
111	Isl1	14	199.6603	98.3041	8.0000	3	1551	34489
34	Nr1d1	41	30.4544	86.7221	8.0000	3	1668	47181
111	Kmt2d	81	184.8012	147.2792	8.0000	4	1686	36569
289	Fzd2	360	224.2700	115.2952	8.0000	3	2019	23749
51	Hand1	561	40.6799	94.0062	8.0000	4	66	28788
156	Hsf1	36	113.0689	57.4588	8.0000	4	870	32694
289	Tagln	1336	223.5170	129.6458	8.0000	3	602	62692
247	Irx3	186	196.5096	189.6920	8.0000	3	1788	34183
70	Popdc2	728	93.2891	211.1303	20.0000	3	638	92208
2	Col1a1	1072	8.8428	107.5757	8.0000	3	247	10045
37	Plp1	52	61.9744	54.6038	20.0000	3	323	90721
5	Podxl	928	9.7424	119.4322	8.0000	4	524	52535
49	Axin2	164	44.4834	168.5860	8.0000	3	518	3310
31	Fzd2	452	29.5979	40.0773	8.0000	4	277	23841
27	Atp1b1	14	55.9309	66.2625	20.0000	4	651	74410
59	Popdc2	42	47.3826	127.2769	8.0000	4	446	53105
156	Setd1b	90	111.8892	52.0447	8.0000	4	613	57081
42	Esam	49	110.6658	208.6138	20.0000	4	1387	79772
98	Lef1	72	193.4352	139.0385	20.0000	4	1950	86867
42	Tagln	443	99.8651	218.5438	20.0000	4	754	95250
104	Furin	182	203.1113	115.8281	20.0000	3	494	81139
111	Ttn	1219	99.0728	23.7132	8.0000	3	1623	69721
168	Hoxa1	25	130.0400	2.2078	8.0000	3	1613	31742
2	Cxcl12	129	13.3088	108.3864	8.0000	4	435	13233
5	Col4a1	476	13.5114	122.6838	8.0000	4	601	11588
42	Popdc2	706	186.2980	167.6304	20.0000	3	433	92186
269	Podxl	237	209.8373	179.6531	8.0000	4	2040	51844
21	Erg	16	44.2812	100.5678	20.0000	3	2019	79721
85	Fzd2	250	178.4301	171.3550	20.0000	3	439	81544
26	Evx1	22	28.6463	117.1927	8.0000	3	2020	19033
111	Msx1	180	97.3838	31.7460	8.0000	4	541	43227
119	Esam	65	80.8489	104.1125	8.0000	4	643	18373
75	Cavin3	34	104.5064	219.6271	20.0000	4	1218	76086
213	Pdgfa	95	166.9201	58.0229	8.0000	3	799	49397
83	Smarcd3	65	145.3122	52.1128	20.0000	3	573	93696
111	Podxl	200	94.5930	105.0761	8.0000	4	511	51807
42	Tmem108	100	188.6872	203.7543	20.0000	4	1643	97559
185	Dnmt3a	507	150.5433	68.8578	8.0000	3	1102	14798
51	Marcks	636	41.4190	101.2579	8.0000	5	832	41019
117	Zfp444	40	211.5573	186.2643	20.0000	4	451	100304
158	Gata5	114	123.4510	223.9184	8.0000	4	844	25608
54	Kmt2b	157	44.8875	5.9518	8.0000	4	1390	36156
100	Nodal	13	70.2841	30.3291	8.0000	3	1566	46663
111	Bambi	384	169.2427	26.1263	8.0000	3	264	4123
133	Ttn	2584	83.5761	207.8531	8.0000	4	732	71086
42	Col4a1	551	67.4094	137.4400	20.0000	3	435	77808
19	Lin28a	477	48.8783	57.1802	20.0000	4	690	87505
86	Eng	516	64.9179	3.0364	8.0000	3	820	16691
53	Sox18	20	69.4572	70.8160	20.0000	3	546	94311
67	Setd1a	82	90.7458	220.2700	20.0000	4	1664	92826
105	Dnmt3a	187	74.5143	48.3447	8.0000	3	868	14478
111	Tead2	116	69.7041	166.2323	8.0000	4	957	65036
42	Ttn	915	91.8004	205.6152	20.0000	4	571	98613
78	Cbfa2t3	239	57.6961	126.0488	8.0000	3	1013	6563
90	Tfap2b	15	60.8200	166.3641	8.0000	3	1677	66717
19	Cdh2	130	46.6642	56.1720	20.0000	4	561	76415
42	Col4a1	166	83.9324	159.0870	20.0000	3	827	77423
37	Perp	3	58.3641	52.7562	20.0000	4	531	90531
59	Cdh2	657	50.7475	124.8905	8.0000	3	362	7688
255	Kdr	259	199.2130	82.4683	8.0000	3	944	35658
41	Gata4	43	51.3318	15.4274	8.0000	4	1747	24371
103	Smarcd3	131	203.9928	177.4951	20.0000	4	370	93762
42	Gata4	356	42.8852	94.3293	20.0000	4	494	81983
236	Meis2	192	188.7677	196.5147	8.0000	4	1549	42211
9	Krt18	878	5.7561	112.4287	8.0000	3	743	37952
38	Hand1	257	46.5362	3.4103	8.0000	4	664	28484
42	Nebl	318	63.2152	124.1897	20.0000	3	468	89299
213	Hcn4	257	163.7335	57.9215	8.0000	4	694	31374
19	Foxh1	19	44.2950	63.1511	20.0000	3	1783	80855
146	Tbx6	27	97.4947	55.9193	8.0000	4	1701	64378
35	Ahnak	431	29.5515	110.7270	8.0000	3	1698	781
111	Sp5	46	136.0344	218.6614	8.0000	3	1616	60866
182	Wnt5a	104	138.4480	171.5952	8.0000	3	2021	72945
42	Dnmt3a	375	189.1983	209.1588	20.0000	4	1843	78746
42	Lin28a	52	67.1272	124.7220	20.0000	3	543	87080
42	Setd1b	13	46.6005	123.4569	20.0000	3	1245	92907
8	Ahnak	291	37.8394	78.4386	20.0000	4	415	74069
42	Tbx3	98	143.7431	48.1252	20.0000	4	532	95849
111	Plvap	372	81.0751	117.2354	8.0000	3	963	50911
41	Marcks	80	65.7187	177.0662	20.0000	4	1989	87693
166	Eng	547	122.2312	206.2657	8.0000	4	1566	16722
278	Setd1b	205	217.2995	160.6064	8.0000	4	148	57196
42	Abcc4	5	158.0873	49.4000	20.0000	3	1948	73663
120	Smarcd3	353	79.5145	223.8271	8.0000	3	1824	58920
111	F2r	99	117.6312	74.8522	8.0000	3	559	19453
23	Gmpr	5	45.5356	2.5095	20.0000	4	699	82726
56	Fzd2	245	68.9106	179.7137	20.0000	4	1862	81539
111	Cdh2	535	91.6852	16.9220	8.0000	3	599	7566
280	Pcgf3	348	219.0712	125.0647	8.0000	4	472	48986
47	Fgf15	42	36.8019	69.6509	8.0000	3	126	20180
176	Lef1	278	136.5830	50.5185	8.0000	3	755	38650
111	Popdc2	494	185.6327	213.4039	8.0000	4	491	53557
7	Podxl	774	42.5745	191.7230	8.0000	4	1901	52381
72	Tead2	450	51.5060	78.0633	8.0000	4	760	65370
111	Irx3	25	195.6500	88.3747	8.0000	3	1642	34022
247	Foxb1	12	193.6902	187.7086	8.0000	4	116	21611
14	Popdc2	430	38.3219	60.3649	20.0000	3	503	91910
111	Fli1	90	108.5368	84.9120	8.0000	3	1975	21427
273	Hoxb1	11	206.5009	210.0473	8.0000	4	1124	31973
132	Zfp57	133	220.6740	195.6804	20.0000	3	550	100455
53	Eng	77	68.4738	72.1018	20.0000	6	593	79291
271	Tfap2a	39	208.4630	136.1308	8.0000	3	1123	66655
19	Ahnak	59	41.9307	55.4332	20.0000	4	529	73837
113	Smim1	49	212.3186	120.6445	20.0000	4	523	93968
98	Lef1	110	192.4690	140.5323	20.0000	4	1769	86905
261	Setd1b	63	203.0184	118.1304	8.0000	4	641	57054
19	Tagln	678	45.4265	62.7273	20.0000	3	434	95485
157	Coro1a	42	108.5668	206.8305	8.0000	4	31	12955
82	Bmp7	257	146.8702	43.6674	20.0000	4	639	75955
111	Tbx5	179	165.7122	32.9534	8.0000	4	529	64000
23	Suz12	4	45.9096	1.3322	20.0000	3	830	94680
111	Foxc2	74	146.9402	222.7563	8.0000	4	1818	21737
65	Bmp7	612	50.1926	84.5495	8.0000	4	553	5938
101	Spry4	29	69.9134	45.4268	8.0000	4	794	60913
118	Mrap	18	73.0231	1.7774	8.0000	4	567	42989
28	Pecam1	37	57.1952	81.6567	20.0000	3	1356	90499
282	Aldob	7	215.7805	51.7201	8.0000	3	2028	1464
42	Irx1	199	187.1272	208.4206	20.0000	3	894	85061
42	F2rl2	26	41.9863	45.7261	8.0000	3	1430	19991
111	Sox7	192	72.3075	65.6937	8.0000	3	1852	60775
93	Myh9	826	66.9743	93.3954	8.0000	4	225	44389
111	Gata2	179	134.6171	159.8364	8.0000	4	1155	24175
29	Sfrp5	112	52.5906	139.8039	20.0000	4	414	93390
35	Gjb3	44	32.4480	110.7239	8.0000	4	655	27004
40	Jarid2	51	71.4473	169.8579	20.0000	3	1755	85442
111	Trim10	5	94.1140	111.2063	8.0000	3	1849	68412
269	Hand1	6	213.9938	178.8447	8.0000	3	206	28233
28	Myh9	655	31.2509	47.0259	8.0000	4	1892	44218
100	Sfrp5	51	194.1540	200.3034	20.0000	3	462	93329
12	Mrap	23	40.5271	84.0365	20.0000	3	1076	88308
111	Thbs1	213	160.6201	197.4787	8.0000	11	1542	67039
47	Nr2f1	24	66.5424	57.6675	20.0000	3	1973	89571
111	Notch1	314	121.6988	216.1843	8.0000	3	791	47024
82	Tead2	771	60.2979	101.1791	8.0000	4	1532	65691
115	Lhx2	5	211.8590	201.2425	20.0000	4	1751	87005
251	Bid	28	199.2400	202.8721	8.0000	3	29	4537
7	Hand1	1064	36.4091	128.6042	8.0000	4	1838	29291
111	Tead2	278	214.5774	38.0586	8.0000	4	1363	65198
103	Furin	1063	67.1203	86.2039	8.0000	3	532	23295
70	Col1a1	295	50.4193	219.1628	8.0000	4	417	9268
2	Gbx2	25	12.6060	108.4434	8.0000	3	1321	26781
281	Zfp444	115	213.1095	193.6407	8.0000	3	1721	73262
111	Furin	698	134.4789	215.5607	8.0000	4	350	22930
2	Hapln1	234	29.2556	59.6042	8.0000	4	1361	30247
154	Cdh5	547	108.4021	63.8265	8.0000	4	590	8253
192	Tet3	42	146.5174	43.2579	8.0000	4	723	66045
88	Cdh2	121	186.4539	185.7503	20.0000	3	328	76406
111	Smarcd3	172	129.4030	40.7949	8.0000	4	337	58739
80	Bmp7	89	62.9289	171.8764	8.0000	3	35	5415
294	Nrp1	466	223.8291	155.6002	8.0000	3	1528	47817
222	Tagln	1024	170.1428	37.2804	8.0000	3	631	62380
41	Hand1	176	50.5867	13.8697	8.0000	4	582	28403
298	Sox4	330	224.1549	196.8183	8.0000	4	1832	60492
22	Hand1	325	31.6436	25.2512	8.0000	4	387	28552
275	Kmt2b	75	215.9368	216.1398	8.0000	4	242	36074
20	Setd1a	89	26.6203	4.0704	8.0000	4	1782	56677
266	Tet3	485	209.0693	197.6081	8.0000	3	910	66488
73	Smarcd3	166	97.3206	204.7987	20.0000	3	691	93797
111	Furin	233	121.6690	8.5943	8.0000	4	1033	22465
69	Usp28	228	54.8473	11.2512	8.0000	3	621	71528
111	Ttn	2182	68.4754	168.7414	8.0000	4	580	70684
111	Lrrc46	6	112.3906	76.5372	8.0000	3	1641	40019
276	Shisa2	19	222.4803	2.9333	8.0000	4	786	58271
264	Gata4	1029	210.5732	170.8078	8.0000	4	560	25357
288	Ldhb	146	219.9016	209.5190	8.0000	4	1779	38232
111	Kcng1	148	151.4887	10.3894	8.0000	3	1634	35374
71	Setd1a	68	90.6094	223.9861	20.0000	3	1850	92812
121	Myh9	281	73.5490	73.5627	8.0000	3	692	43844
2	Gata4	380	9.5225	106.6118	8.0000	4	745	24708
42	Bmp7	104	82.0449	159.0982	20.0000	3	1225	75802
42	Atp1b1	279	87.3275	198.4655	20.0000	4	421	74675
254	Nebl	319	201.2959	141.7006	8.0000	4	423	45367
42	Ttn	501	84.3730	151.9100	20.0000	4	584	98199
7	Gata3	102	27.7521	135.4059	8.0000	4	768	24322
42	Elf5	1	44.4242	126.9463	20.0000	4	404	79076
90	Hsf1	65	191.1969	184.1554	20.0000	3	407	84661
121	Pecam1	82	86.4546	75.0080	8.0000	4	1839	49718
172	Zfp57	50	138.7833	17.7005	8.0000	4	2041	73331
123	Cers4	35	218.6296	206.9948	20.0000	3	1796	76747
42	Bak1	41	141.4621	75.7406	20.0000	4	1038	74958
287	Kmt2d	227	217.5436	199.6078	8.0000	3	1447	36715
42	Dlk1	191	214.9491	170.6892	20.0000	3	311	78288
288	Hand2	101	221.1821	216.4989	8.0000	4	725	29401
103	Fgfr1	209	66.8316	80.7665	8.0000	4	808	20540
37	Ddit4l	9	59.7124	50.9859	20.0000	3	1848	78089
40	Marcks	142	36.0106	116.8631	8.0000	4	615	40525
64	Usp28	142	81.9952	187.6938	20.0000	3	1707	99717
125	Cavin3	143	78.3540	57.1077	8.0000	3	1186	6227
146	Col4a1	1677	101.1879	47.0843	8.0000	4	669	12789
165	Col4a1	854	131.7689	158.6853	8.0000	3	563	11966
20	Cdh2	380	22.4824	1.8768	8.0000	3	1598	7411
111	Wdr5	31	180.3991	52.3718	8.0000	3	290	71941
111	Bid	34	100.5063	25.8368	8.0000	3	2015	4543
42	Wnt2	79	191.2832	208.4407	20.0000	3	770	100072
261	Lef1	94	202.8776	121.5960	8.0000	4	499	38466
40	Ttn	279	72.7674	167.0465	20.0000	4	745	97977
42	Popdc2	462	84.2958	150.1554	20.0000	3	1954	91942
42	Emcn	53	177.1943	47.0368	20.0000	3	759	79136
184	Ttn	2654	147.7059	29.8223	8.0000	3	534	71156
111	Foxc2	4	185.4906	25.4485	8.0000	3	1311	21667
2	Podxl	1369	9.8322	108.7583	8.0000	3	247	52976
95	Tmem119	44	60.0662	214.7494	8.0000	4	354	68299
287	Ptn	101	224.2723	198.1408	8.0000	4	1851	55538
281	Kmt2b	466	216.5121	190.4157	8.0000	3	2020	36465
20	Dlk1	19	20.7922	1.5463	8.0000	4	1647	13386
10	Nebl	222	41.2812	14.2778	20.0000	4	1681	89203
7	Col1a1	381	39.1270	187.6943	8.0000	3	150	9354
111	Col4a1	1626	154.0178	101.3459	8.0000	3	704	12738
138	Irx2	37	93.0365	152.9788	8.0000	4	1944	33823
42	Col1a1	153	63.2271	183.3381	20.0000	4	2012	77051
111	Thbs1	142	133.1128	91.6464	8.0000	3	467	66968
244	Bmp7	460	194.6967	184.2326	8.0000	3	289	5786
42	Clic6	47	85.3261	157.6702	20.0000	3	589	76824
130	Hand2	180	220.9993	176.4137	20.0000	4	1311	83754
111	Myh9	964	213.6720	95.9346	8.0000	5	866	44527
287	Fzd2	522	219.8394	205.7482	8.0000	4	245	23911
42	Perp	76	56.5702	54.1573	8.0000	4	414	50032
24	Tbx5	223	49.7537	117.7290	20.0000	4	639	96098
45	Eng	52	61.3488	84.2985	20.0000	4	638	79266
121	Nrp1	428	77.4220	73.5502	8.0000	3	1420	47779
251	Tagln	1258	197.4014	219.7687	8.0000	4	601	62614
40	Hemgn	16	59.7860	164.3155	20.0000	3	1048	84292
185	T	24	142.4497	74.3070	8.0000	4	321	61301
252	Fgfr3	74	202.8140	127.1470	8.0000	3	843	21153
165	Perp	9	131.0534	159.5850	8.0000	4	1504	49965
61	Apoa4	54	48.1459	179.8420	8.0000	3	1173	1714
42	Ttn	1136	159.7066	50.6603	20.0000	4	638	98834
7	Col1a2	477	17.0435	129.8858	8.0000	3	353	10783
15	Hand1	121	21.7395	103.5641	8.0000	4	1832	28348
120	Tmem108	413	83.6692	221.7284	8.0000	4	297	68109
66	Sox4	297	50.1607	138.6009	8.0000	3	779	60459
80	Marcks	569	56.8586	180.6520	8.0000	3	1148	40952
278	Pdgfra	113	217.8834	158.7708	8.0000	4	1971	49552
16	Kmt2d	143	44.0114	31.5885	20.0000	4	501	86210
22	Krt18	902	23.6207	23.2607	8.0000	4	325	37976
111	Clic6	115	193.8471	14.7808	8.0000	3	485	8846
69	Tet2	1	89.8409	173.5386	20.0000	4	817	96861
31	Msx2	208	33.7030	38.0207	8.0000	3	1337	43519
25	Tinagl1	49	47.6026	38.0896	20.0000	4	339	97326
269	Sox4	236	207.6745	178.7679	8.0000	3	689	60398
168	Tead2	245	128.5757	4.5514	8.0000	4	290	65165
238	Perp	67	189.9159	53.8640	8.0000	3	750	50023
30	Tagln	499	52.1622	94.5518	20.0000	4	474	95306
99	Zfp57	49	209.6499	218.1119	20.0000	3	579	100371
40	Nrp1	131	65.0231	174.5472	20.0000	3	291	89764
124	Jarid2	207	84.6183	181.9441	8.0000	4	460	34998
49	Bmp5	50	59.5382	150.4780	20.0000	4	503	75681
111	Gfi1	15	112.9073	161.7301	8.0000	3	1792	26822
25	Ttn	1577	58.3465	38.3280	20.0000	3	648	99275
63	Kmt2b	59	78.8768	145.1592	20.0000	4	422	85957
111	Ramp2	114	224.5476	8.5271	8.0000	3	524	55742
111	Notch1	5	169.4329	204.6675	8.0000	3	680	46715
55	Col1a1	46	43.5040	223.3008	8.0000	4	688	9019
134	Bcl2	82	91.7831	21.4180	8.0000	4	860	4475
2	Tagln	47	21.0460	66.7460	8.0000	4	1910	61403
22	Msx1	54	46.1212	127.0161	20.0000	4	357	88387
107	Col4a1	1098	72.8721	220.4699	8.0000	4	458	12210
7	Col1a2	323	15.8704	131.3119	8.0000	3	1392	10629
127	Prrx2	245	80.5245	192.5439	8.0000	4	963	55250
111	Gata4	935	78.6389	14.7500	8.0000	3	657	25263
57	Vcam1	90	46.5490	111.7314	8.0000	4	1801	71760
43	Col26a1	45	58.8082	85.8948	20.0000	3	1678	77248
70	Ttn	155	88.2301	211.4856	20.0000	4	327	97853
111	Tbx3	141	198.7822	119.5301	8.0000	4	1830	63676
111	Lin28a	370	114.9930	107.5684	8.0000	4	486	39248
11	Tcf7l1	217	9.0317	9.6015	8.0000	3	1867	64599
44	Vcam1	229	43.3925	79.9193	8.0000	4	559	71899
111	Gata4	744	143.8516	6.7487	8.0000	4	1958	25072
262	Kmt2b	217	207.5887	15.4781	8.0000	6	1796	36216
261	Gpc4	335	199.2086	123.1221	8.0000	4	557	27850
111	Rhoj	32	80.1814	84.5545	8.0000	4	935	56212
99	Smim1	31	215.4384	221.5474	20.0000	3	347	93950
120	Ttn	2183	73.2500	221.6810	8.0000	4	417	70685
262	Popdc2	88	201.8687	22.2812	8.0000	4	885	53151
79	Gata6	271	63.7371	64.3401	8.0000	3	785	26329
111	Pcgf3	33	162.1607	37.5133	8.0000	3	984	48671
111	Hapln1	682	86.1946	111.0964	8.0000	4	1781	30695
235	Gmpr	54	181.1038	174.5777	8.0000	4	1403	27130
222	F2rl2	9	168.7765	36.7276	8.0000	3	994	19974
42	Popdc2	467	83.9187	161.3552	20.0000	4	629	91947
100	Eng	1032	63.2835	23.4016	8.0000	3	456	17207
2	Postn	216	27.8802	87.6710	8.0000	4	257	54765
7	Plek	33	24.1322	124.3007	8.0000	4	1049	50433
287	Ldhb	19	216.5281	202.7730	8.0000	4	1896	38105
41	Hand1	878	50.6229	15.8481	8.0000	3	249	29105
103	Dnmt3a	244	210.6752	187.1639	20.0000	4	1642	78615
47	Pax8	11	46.9097	78.0263	8.0000	4	757	48184
106	Nebl	142	201.5214	128.8792	20.0000	4	879	89123
30	Pitx1	13	29.7287	124.5342	8.0000	4	350	50214
272	Sfrp5	162	205.7064	205.3372	8.0000	4	767	58047
121	Hsf1	125	73.8967	67.2199	8.0000	3	866	32783
264	Setd1a	316	201.9909	172.9383	8.0000	4	1069	56904
7	Itga3	196	21.3394	126.8843	8.0000	4	1210	34706
111	Nebl	438	209.6747	41.5581	8.0000	3	1168	45486
294	Ccng1	42	222.0649	153.3996	8.0000	4	207	6705
93	Irx2	117	62.8303	97.8580	8.0000	4	750	33903
42	Popdc2	117	150.8796	63.2907	20.0000	4	167	91597
133	Ttn	1003	85.3427	206.6712	8.0000	4	866	69505
111	Lin28a	227	170.4740	173.7022	8.0000	3	429	39105
111	Gmpr	92	131.4081	18.9870	8.0000	4	1917	27168
19	Krt18	84	50.2228	56.8842	20.0000	3	308	86424
83	Ttn	125	57.7448	145.4827	8.0000	4	1891	68627
42	Col26a1	12	130.9910	165.4731	20.0000	3	502	77215
111	Cavin3	139	91.9926	106.3925	8.0000	4	1758	6223
111	Tagln	948	72.2151	163.7705	8.0000	4	594	62304
242	Meis1	112	194.8803	154.8626	8.0000	3	1798	41801
111	Popdc2	1366	137.0251	24.0441	8.0000	4	348	54429
42	Emcn	44	61.3804	47.7239	20.0000	4	83	79127
111	Gata4	860	83.0777	188.8763	8.0000	4	1018	25188
166	Ezh2	45	120.1369	210.7661	8.0000	3	2013	19273
111	Tead2	6	77.4562	14.6904	8.0000	3	686	64926
111	Bambi	412	196.9998	14.3470	8.0000	4	486	4151
242	Wnt3a	10	188.2725	152.8440	8.0000	4	408	72780
13	Tagln	1724	20.4213	23.2471	8.0000	3	225	63080
30	Sfrp2	55	33.2602	126.2178	8.0000	3	1786	57883
10	Myh9	445	36.4592	3.9114	20.0000	4	540	88912
143	Furin	428	89.4510	42.2804	8.0000	4	1929	22660
231	Lin28a	259	173.7143	172.3176	8.0000	4	332	39137
240	Bmp7	309	186.2506	140.0612	8.0000	3	1348	5635
111	Bmp7	59	147.8866	7.5517	8.0000	3	496	5385
2	Ahnak	758	10.1450	95.6300	8.0000	3	173	1108
127	Hcn4	368	81.3850	198.9805	8.0000	4	599	31485
31	Fzd2	557	35.0423	35.8486	8.0000	3	705	23946
111	Ets1	260	122.7618	216.9064	8.0000	4	575	18809
111	Wdr5	224	80.9796	95.6505	8.0000	4	732	72134
89	Dnmt3a	118	190.8005	222.2840	20.0000	3	1729	78489
7	Hoxb4	1	44.0343	192.5310	8.0000	4	400	32129
99	Tead2	362	219.3623	216.0390	20.0000	3	1979	96724
85	Tagln	489	183.5521	175.9198	20.0000	3	562	95296
111	Tet3	70	184.3164	145.5893	8.0000	4	1830	66073
32	Ptn	31	51.9783	178.1808	20.0000	3	1297	92473
21	Dlk1	149	28.6830	107.6218	8.0000	4	412	13516
158	Ets1	385	123.9717	222.1096	8.0000	4	418	18934
111	Cdh2	16	122.3947	10.0978	8.0000	3	1947	7047
50	Col1a2	397	48.1392	210.3631	8.0000	4	99	10703
213	Bmp2	96	167.0237	57.4966	8.0000	3	434	4851
16	Aldh2	11	21.1555	109.6204	8.0000	3	1893	73559
99	Bak1	165	217.5711	220.7788	20.0000	3	1305	75082
192	Furin	748	154.4024	51.4808	8.0000	3	752	22980
111	Meis2	225	169.4649	213.9946	8.0000	4	760	42244
42	Mef2c	45	89.6176	223.6160	20.0000	3	1960	87851
238	Tcf7l1	450	193.9271	61.8787	8.0000	4	704	64832
103	Furin	244	67.4568	86.6535	8.0000	4	473	22476
111	Atp1b1	738	170.8709	162.3800	8.0000	3	694	2977
42	Col1a1	160	42.4853	118.3614	20.0000	4	627	77058
177	Tet1	97	138.5016	39.9123	8.0000	4	374	65895
30	Gata6	326	30.2816	128.3223	8.0000	4	543	26384
111	Nid1	171	78.8518	11.0639	8.0000	4	1557	45992
42	Plp1	16	206.6975	90.6618	20.0000	3	1778	90685
111	Pitx1	27	88.5551	111.6257	8.0000	3	1536	50228
234	Gata4	345	178.8114	192.7709	8.0000	4	1447	24673
111	Fgf17	19	75.3481	190.4311	8.0000	3	711	20224
111	Zic3	25	76.2492	141.3416	8.0000	3	442	73528
111	Esam	88	113.1856	90.0567	8.0000	4	514	18396
111	Wnt11	102	217.6306	109.4711	8.0000	4	1965	72439
91	Lhx1	1	58.6421	12.4083	8.0000	3	533	38786
224	Setd1b	104	173.5977	90.9237	8.0000	4	1355	57095
139	Tead2	7	93.9327	216.8487	8.0000	4	704	64927
80	Irx3	205	57.6566	176.1020	8.0000	3	1978	34202
83	Meis2	383	54.8251	141.8485	8.0000	3	605	42402
286	Mef2c	35	220.7440	32.5820	8.0000	3	1519	41521
33	Hand1	643	38.8253	6.6526	8.0000	4	1334	28870
47	Cxcl12	37	41.6743	77.1849	8.0000	3	1959	13141
111	Gdf3	8	103.9523	29.2786	8.0000	3	763	26790
44	Myh9	126	38.6342	93.1259	8.0000	4	1708	43689
111	Eng	222	143.6862	156.0447	8.0000	4	1338	16397
79	Popdc2	912	59.9921	65.9603	8.0000	6	605	53975
69	Hsf1	40	86.6780	173.4000	20.0000	3	416	84636
129	Krt18	18	224.5503	161.5647	20.0000	4	664	86358
210	Ezh2	19	161.6780	125.4299	8.0000	4	653	19247
111	Wnt3a	34	129.8629	92.1723	8.0000	3	598	72804
26	Suz12	124	50.2908	53.5693	20.0000	3	1788	94800
117	Col26a1	34	217.9529	177.6445	20.0000	4	626	77237
111	Furin	829	103.6081	30.3163	8.0000	4	653	23061
21	Setd1a	87	44.0550	104.0535	20.0000	4	1479	92831
289	Hand1	475	223.4119	122.1261	8.0000	3	176	28702
233	F2r	343	188.3542	159.4431	8.0000	4	971	19697
111	Tet3	379	173.9005	163.3314	8.0000	3	1632	66382
27	Podxl	1348	30.8245	4.2823	8.0000	3	1588	52955
111	Atp1b1	212	164.8992	30.4478	8.0000	4	634	2451
281	Meis2	63	213.1404	194.8067	8.0000	4	1097	42082
31	Fzd2	129	30.1643	37.3764	8.0000	4	423	23518
273	Wdr5	60	209.9956	215.7977	8.0000	3	2022	71970
42	Dnmt3a	252	181.7556	198.2225	20.0000	4	626	78623
289	Sox4	398	219.7381	116.1907	8.0000	4	895	60560
42	Kmt2b	129	89.4641	203.8887	20.0000	4	369	86027
156	Plvap	986	103.3696	48.8683	8.0000	3	722	51525
95	Col1a1	899	62.4207	218.3576	8.0000	4	136	9872
202	Cer1	15	152.2911	191.7804	8.0000	3	631	8458
224	Tcf7l1	263	176.8521	88.5338	8.0000	3	1789	64645
258	Foxd4	31	200.7239	54.8899	8.0000	3	164	21968
284	Socs2	11	214.1127	169.3597	8.0000	3	866	59703
111	Cdh2	200	76.3685	189.3890	8.0000	3	1369	7231
39	Col1a1	80	61.3954	158.6027	20.0000	4	334	76978
58	Hcn4	127	46.1385	96.4525	8.0000	4	456	31244
281	Lhx2	39	211.7921	196.6506	8.0000	4	2014	38877
224	Lmo2	112	178.6080	90.6998	8.0000	3	1582	40013
17	Bambi	229	40.5592	41.2996	20.0000	4	1653	75325
252	Fgfr1	233	196.8116	126.5791	8.0000	3	385	20564
9	Hand2	123	34.4225	55.3432	20.0000	3	506	83697
42	Usp28	166	44.1840	47.9701	8.0000	4	848	71466
